,señal_suavizada,frecuencia,amplitude_rms,freq_media,freq_mediana
99,"[ -71.98121568   -9.48593452   51.22909187  110.1638635   167.31838036
  222.69264246  276.2866498   328.10040237  378.13390018  426.38714323
  472.86013151  517.55286503  560.46534379  601.59756778  640.94953701
  678.52125147  714.31271117  748.32391611  780.55486628  811.00556169
  839.67600234  866.56618822  891.67611934  915.00579569  936.55521728
  956.32438411  974.31329618  990.52195348 1004.95035601 1019.05434809
 1028.4663968  1037.55403504 1045.21685034 1044.21711771 1039.29515474
 1022.32866203 1023.44238522 1018.69128365 1011.64894449 1004.08317264
  992.82276285  976.81462222  968.43291974  962.3091628   954.11865217
  938.3134065   927.44658535  917.17527133  908.68406848  909.87566851
  896.785123    887.33966395  874.43122504  868.29861609  861.16339661
  849.42217463  841.11024923  835.54206372  822.23595841  813.38838554
  806.14262973  797.56100101  788.00369905  782.46212079  766.70895644
  769.71209054  772.23289517  772.20980993  784.96427339  810.62666356
  821.48905387  825.42418913  831.23847425  835.90570558  832.47144543
  829.56219972  832.0200932   838.26639961  837.52618262  842.28507576
  843.4017456   839.67032823  830.36589919  817.23722244  815.99090458
  816.10049135  811.94535101  820.53425532  817.64963044  822.11507534
  819.41023498  806.03245372  785.08920704  762.35583474  751.07926557
  755.34552405  746.47436717  749.35828888  761.09054816  758.63608602]",32.0,815.316833862882,41309.53600680964,44711.58195343797
100,"[168.9340418  205.83871475 241.661716   276.40304554 310.06270338
 342.64068951 374.13700394 404.55164666 433.88461768 462.135917
 489.30554461 515.39350051 540.39978471 564.32439721 587.167338
 608.92860709 629.60820447 649.20613015 667.72238412 685.15696639
 701.50987696 716.78111582 730.97068297 744.07857842 756.10480217
 767.04935421 776.91223455 785.69344318 793.39298011 800.76202345
 805.54703886 810.00156067 810.002732   801.51338057 797.39664241
 796.97678569 784.34791615 773.57604091 762.37326728 752.11262166
 746.29832101 735.21825113 728.11383407 722.8174066  720.95048076
 721.78720846 718.13934408 713.27364581 709.37182363 703.92123265
 695.39818561 684.91428845 675.8680561  672.02623515 663.95801107
 657.44859778 658.0631802  657.88370045 663.22431779 656.34193824
 652.26273061 650.43250698 652.03759806 657.69974509 665.64701749
 663.67055473 668.78602185 678.2361478  692.63209408 710.15153175
 717.04298566 717.54819671 720.39124862 735.51495399 749.16089917
 755.20914403 751.14834053 747.61609599 750.28033268 748.95943227
 754.22809324 743.86923205 736.04892307 728.93064859 722.53264273
 720.85570748 715.67754352 712.40566425 715.70126208 720.20982441
 714.47929305 705.93025828 694.49904222 695.80057634 690.96485259
 686.60590645 689.81193782 686.17891678 686.62622037 678.18049861]",32.0,681.1230051305852,35000.80855748627,34631.02484001002
101,"[474.17865361 508.63030504 541.89676934 573.9780465  604.87413653
 634.58503943 663.1107552  690.45128383 716.60662533 741.5767797
 765.36174694 787.96152705 809.37612002 829.60552586 848.64974457
 866.50877615 883.1826206  898.67127791 912.97474809 926.09303114
 938.02612706 948.77403584 958.3367575  966.71429202 973.90663941
 979.91379966 984.73577279 988.37255878 990.82415764 992.16553736
 992.17179396 991.06783143 978.50117182 957.53841276 929.1325737
 908.2340112  893.76051018 884.17726368 874.88482221 862.15863403
 841.17435997 830.71848826 821.76431152 806.80853474 793.0259463
 781.93708367 773.92388229 769.5758013  770.58524035 750.46977063
 746.89171836 739.98151694 735.67400255 737.53219768 729.05628677
 718.33139031 715.09720783 717.89076264 718.50754729 719.59881954
 719.3406156  723.87722813 723.3232538  716.2540452  716.54610148
 720.75013295 722.87475846 733.06443771 742.43424944 764.7433074
 772.88110426 790.0707647  787.39921328 778.96933893 784.3110264
 795.10127969 800.45309674 801.87231582 807.76834257 808.43982163
 813.85437855 801.17033845 785.84145138 775.86985065 774.69280754
 776.9609705  771.30770378 756.73913229 759.12077973 752.61082413
 747.67037245 734.44833055 718.85367302 709.03436249 701.42745572
 694.78929977 692.31150785 685.73877607 688.91285595 691.50008943]",30.0,796.6430204804052,38453.510419734004,37166.33872743075
102,"[311.45977843 351.20668148 389.67367076 426.86074627 462.76790802
 497.395156   530.74249022 562.80991067 593.59741736 623.10501028
 651.33268943 678.28045482 703.94830644 728.33624429 751.44426838
 773.27237871 793.82057526 813.08885806 831.07722708 847.78568234
 863.21422384 877.36285157 890.23156553 901.82036572 912.12925215
 921.15822482 928.90728372 935.37642885 940.56566022 944.87364858
 947.10438165 948.45387172 941.87624946 922.53970991 905.90230227
 887.02788019 870.0859056  854.63201051 835.7402079  820.14498837
 792.4794455  786.14873544 783.43278307 763.89862253 765.09171057
 764.78179648 752.21004062 746.6683727  739.706213   733.67804485
 723.24380837 715.4363676  703.0140337  695.54900714 694.68273242
 684.61698809 673.995922   671.37923451 672.93965542 676.20822157
 673.47627948 677.9126373  675.61016397 669.99926734 671.35499762
 674.388173   685.18742655 701.76634782 724.59900598 746.26347405
 758.87830921 764.45150109 764.5979579  756.179666   754.53202372
 752.71912571 759.08997183 760.287689   757.33620282 759.66794009
 755.14627556 747.6839287  728.76651017 717.19473044 722.3712812
 716.94860867 718.34780173 715.04802655 722.09185493 723.47998176
 713.52776644 708.82274686 693.3815738  684.172693   677.43550664
 670.9657519  670.16487426 674.98270113 662.99966485 658.96234827]",31.0,745.0093664929062,36502.400678902944,36056.20730784009
103,"[307.40352919 343.19340166 377.83622794 411.332008   443.68074187
 474.88242952 504.93707098 533.84466623 561.60521528 588.21871812
 613.68517476 638.0045852  661.17694943 683.20226746 704.08053928
 723.8117649  742.39594432 759.83307753 776.12316454 791.26620534
 805.26219994 818.11114834 829.81305053 840.36790652 849.77571631
 858.03647989 865.15019726 871.11686844 875.93649341 879.98749283
 882.13460473 883.51309109 880.25408418 863.4225558  851.57811726
 834.1480989  815.25598067 797.77113507 787.08405646 779.37274961
 765.16573874 750.88832558 732.88990867 715.82300187 709.29529198
 701.17838917 694.39904582 685.16120063 672.63853909 656.95419149
 653.36179064 654.66648677 659.65880744 651.85200475 645.60692952
 646.97902034 653.85040426 647.49215587 645.19797597 641.64569586
 647.21812207 652.70618668 652.37745788 650.8163899  653.10322224
 657.83740493 666.08686487 677.93099756 689.98533345 702.20857519
 711.78060893 711.73846688 723.27371371 729.03855989 731.45880411
 734.57696533 734.23271546 739.58026584 739.16900622 739.52373925
 732.75724333 718.443799   699.72863465 688.30150649 687.09625108
 674.18603604 673.0008426  673.13402824 673.89299103 672.55129937
 668.7540291  657.46717153 643.59692287 636.52567882 631.95883847
 622.12885923 613.74471202 616.27637655 618.70902161 619.77995478]",31.0,701.6192199465627,34452.99749686304,32477.3697041411
104,"[366.762828   399.53685734 431.20584634 461.76979499 491.2287033
 519.58257126 546.83139888 572.97518615 598.01393308 621.94763966
 644.7763059  666.49993179 687.11851734 706.63206254 725.0405674
 742.34403192 758.54245609 773.63583991 787.62418339 800.50748653
 812.28574932 822.95897177 832.52715387 840.99029562 848.34839704
 854.6014581  859.74947883 863.79245921 866.73039924 868.71471324
 869.29115827 868.91397727 857.53089687 834.74783539 817.33697174
 798.18966878 777.52400672 750.24405635 734.57141247 725.08076488
 709.49272891 702.62520834 692.62843822 680.32273331 672.64483518
 667.49387634 656.84983861 649.52580915 646.61785495 638.69281208
 636.61119605 629.89437986 640.87255067 637.1887446  642.57347602
 640.08943007 644.42741565 643.82542067 637.7626706  637.22126392
 637.70811954 648.0458951  652.05878734 652.45332776 650.74575383
 659.9401035  666.49992115 676.58025422 689.84053805 703.14851552
 712.35793006 717.64827834 724.6918217  728.09612319 734.50583159
 741.5147197  743.60769973 747.37987097 745.03690381 747.51576893
 741.30631128 730.18106961 716.15663786 699.31999652 700.42397299
 698.18662266 707.25805117 699.20297301 700.6416583  701.87997516
 693.05991498 680.44820259 664.27987837 656.58112058 649.11609389
 642.33855304 642.29100425 634.63561567 625.48396667 627.24026191]",30.0,701.898923417214,34526.052910351755,31563.253797391633
105,"[ 98.56711585 109.09788354 119.4949831  129.75841453 139.88817783
 149.88427301 159.74670006 169.47545898 179.07054978 188.53197244
 197.85972698 207.05381339 216.11423168 225.04098183 233.83406386
 242.49347776 251.01922354 259.41130118 267.6697107  275.79445209
 283.78552535 291.64293049 299.3666675  306.95673638 314.41313713
 321.73586975 328.92493425 335.98033062 342.90205886 350.52922795
 356.34451096 362.86523482 373.49733342 376.37167376 380.57935866
 386.3705144  395.50755001 403.08337587 407.09908845 413.35845766
 419.64192458 420.46330637 426.3075453  429.2053477  439.77883842
 446.64747943 452.99258257 463.3537016  474.32456714 486.27801137
 492.51566325 497.59858933 499.65192334 505.81966684 512.84641316
 518.05911076 522.10930833 530.39133631 533.87548806 536.60416135
 539.17588899 542.63246491 538.79098498 540.47742291 545.17219124
 550.7587292  555.36417143 562.13548566 573.26985661 584.59809036
 588.0010209  590.16459563 588.99708353 592.93831552 591.66192246
 590.75287266 584.25068442 586.20393727 584.95226743 578.30382525
 576.18156952 568.77993346 558.49331571 549.72537848 548.65487155
 542.9071355  537.93456035 533.64273153 532.36182985 533.44465955
 529.86696163 522.56453189 511.00422273 500.68181028 496.80714006
 489.50019385 480.91130464 480.15262099 472.95369301 466.75393022]",73.0,446.2772695279662,24596.417178632513,24226.702859854384
106,"[ 40.07126942  54.69573424  69.01087952  83.01670526  96.71321146
 110.10039811 123.17826522 135.94681279 148.40604082 160.55594931
 172.39653825 183.92780765 195.14975751 206.06238783 216.6656986
 226.95968983 236.94436152 246.61971367 255.98574628 265.04245934
 273.78985286 282.22792684 290.35668128 298.17611618 305.68623153
 312.88702734 319.77850361 326.36066033 332.63349752 339.32070584
 344.25121326 349.59609182 359.48952371 364.45362378 363.86191141
 364.78194003 365.51047755 370.38067786 378.11684612 384.68957411
 388.78163292 396.57715988 403.07194084 406.4962206  410.21432716
 410.82557861 411.30204089 415.10997244 418.29014572 419.85618226
 417.93913011 416.72570687 417.56148009 415.93927371 419.41043919
 418.09948026 419.18074318 420.20261552 417.28676017 418.31945921
 416.03970492 411.4649929  413.79772286 415.11065864 417.86692339
 421.62864965 419.49883592 422.64837884 429.82401186 438.98430468
 444.96169322 445.18697136 442.28820734 440.95323018 444.48796074
 441.97518234 442.37125021 440.66643938 440.91244983 446.75962954
 443.39805537 437.29544546 431.59993677 425.00196201 423.47663294
 422.78401251 423.28444914 426.48308385 423.38020947 426.72529886
 425.68254823 419.43195538 411.17251042 406.07425698 401.38101019
 400.0043219  401.69189476 408.54541295 409.23440952 416.4308738 ]",79.0,368.2647961393817,20011.31302267335,20734.95471805431
107,"[ 54.62713418  69.94029452  84.92443912  99.57956797 113.90568109
 127.90277846 141.57086009 154.90992598 167.91997612 180.60101053
 192.95302919 204.97603211 216.67001929 228.03499072 239.07094642
 249.77788637 260.15581058 270.20471905 279.92461177 289.31548876
 298.37735    307.1101955  315.51402525 323.58883927 331.33463754
 338.75142008 345.83918687 352.59793791 359.02767322 365.86784881
 370.9000966  376.34278468 386.89378273 389.4263466  392.81269494
 397.00343648 398.04783957 399.8244643  405.16116337 407.75779659
 411.41429154 418.04489066 420.25012194 425.78284531 429.91591435
 431.8668328  433.57439495 439.12457103 444.15901051 446.86629338
 446.5960463  446.65385581 445.02073987 444.63282041 441.97567198
 438.20347367 434.50838805 432.98451899 425.4461298  423.27040868
 420.12532199 419.82949409 413.05356369 412.03101062 409.04075821
 406.0139833  403.70230409 409.24849883 413.2474276  424.31976826
 431.354998   433.54005185 433.35486196 434.17802139 434.73343214
 436.22193433 432.93019564 435.18995147 441.04683206 437.86398985
 432.03039707 425.02423993 419.3612209  416.34639397 413.69507218
 413.48731424 412.16922725 408.64256928 409.53558087 409.51734098
 409.84186646 406.44259631 402.41648587 397.22660738 397.38690786
 396.563286   393.92806946 392.19183197 391.30196507 393.47848966]",49.0,375.55842840666025,20088.17837219681,22113.125345328313
108,"[ 81.89853651  97.68409014 113.11002857 128.17635181 142.88305987
 157.23015273 171.21763041 184.8454929  198.1137402  211.02237232
 223.57138924 235.76079098 247.59057752 259.06074888 270.17130505
 280.92224604 291.31357183 301.34528244 311.01737785 320.32985808
 329.28272312 337.87597297 346.10960764 353.98362711 361.4980314
 368.65282049 375.4479944  381.88355312 387.95949666 394.3650806
 399.03253816 404.02963612 411.69947114 414.16892852 419.39424829
 417.25361438 421.62757266 422.57495137 424.95031092 428.34133229
 429.90611829 434.31810202 439.26731519 440.79038524 441.82042872
 447.23217008 449.27869335 450.49534486 453.65993986 453.71954443
 459.13863762 460.46930122 459.71981519 456.72987368 459.68941749
 456.2157527  451.79645319 444.0307181  440.85092016 441.17051786
 436.16297414 430.85959275 430.25068727 428.71501606 431.89232048
 430.25821585 431.21569551 437.39884749 444.1691179  456.25611132
 465.62833525 466.95937711 464.17629323 459.03480944 460.57976359
 464.26728838 463.34418141 460.88745268 458.84316868 456.33983759
 457.94683493 446.54597136 437.44712848 433.07396451 431.13851574
 426.89618969 428.08345964 428.93459684 434.5980062  431.3076566
 425.39936115 418.51907571 411.58624133 411.93018438 405.79717789
 401.95057622 400.95750865 398.03627439 401.52168146 401.15130989]",71.0,395.9735600383497,21048.194680958182,22594.5947789347
109,"[ 41.70777591  60.761949    79.36452927  97.51551671 115.21491133
 132.46271311 149.25892208 165.60353821 181.49656152 196.937992
 211.92782966 226.46607449 240.55272649 254.18778567 267.37125202
 280.10312554 292.38340624 304.21209411 315.58918916 326.51469138
 336.98860077 347.01091733 356.58164107 365.70077198 374.36831007
 382.58425533 390.34860776 397.66136737 404.52253415 411.70155223
 416.89008923 422.39647753 430.43263469 428.54110844 432.10752095
 434.04205412 439.06685004 442.38331467 446.16986534 445.63762773
 450.67336722 450.80059746 451.94568006 453.90191315 458.56882383
 460.80122921 465.30216177 467.4182518  470.94558153 475.68764362
 477.41812289 477.94759568 478.39186382 479.31927921 476.64039822
 472.24881195 467.15299806 470.76165184 467.79072505 471.36238428
 467.97452584 469.19923348 465.27742211 464.03535293 459.37389516
 460.77106296 464.18484083 466.29104756 474.08978557 480.38101602
 485.57414511 485.02702471 483.69011332 482.88216964 478.58598872
 482.33132723 481.92964873 483.72829947 480.45204291 480.49419708
 476.22388974 470.89368856 456.96713378 445.27947816 438.44037612
 440.95481714 442.59816555 445.77724438 447.90921729 450.95615425
 445.70590192 434.20567515 426.4567033  416.24130752 409.84575521
 408.14595426 405.95000372 403.82216643 402.78894661 398.3376382 ]",70.0,410.8424686153502,21877.642765462453,23589.800341096467
110,"[ -0.73355683  21.55510541  43.31249279  64.53860531  85.23344297
 105.39700577 125.02929371 144.13030679 162.70004501 180.73850837
 198.24569687 215.22161051 231.66624929 247.57961321 262.96170228
 277.81251648 292.13205582 305.9203203  319.17730993 331.90302469
 344.0974646  355.76062964 366.89251983 377.49313515 387.56247562
 397.10054122 406.10733197 414.58284785 422.52708888 430.82932055
 436.82174635 443.1721628  451.09034442 452.18532511 456.54669131
 459.19092102 463.71890298 469.21706724 469.70108548 472.64625373
 474.10690243 482.78771957 485.36673274 489.50952009 490.96425137
 494.92729483 497.22697782 494.75757384 498.29799791 499.8244767
 500.31743585 500.69495322 500.42434921 495.87082702 497.09184009
 494.84993777 489.97103339 488.99683923 484.42458497 485.4779931
 482.87491019 474.98305982 469.78257986 465.9056739  463.38307383
 466.37654149 469.6600999  471.35984074 473.11652146 480.71878535
 485.37698928 487.56538363 488.56820499 484.21032828 479.96705508
 480.55715259 483.11483094 478.51730737 479.15943998 477.99742654
 471.12904863 462.85012119 449.86823752 442.65367515 438.43311596
 433.33928727 429.20950264 426.96022437 424.26716408 417.92938034
 415.06077641 405.53326465 396.70849408 390.96878467 385.06512784
 381.75252117 380.01043986 382.19234839 380.16057027 374.91382822]",51.0,416.38780480500196,21903.5111434627,24753.635575385124
